ST_ID,LATITUDE,LONGITUDE
18847,"57,004800","61,512400"
18848,"56,747100","61,196800"
18850,"56,747700","61,037900"
18855,"56,787400","60,788100"
18856,"56,794900","60,727700"
18858,"56,761500","60,819900"
18860,"56,713500","60,947700"
18862,"56,681200","61,045200"
18863,"56,641900","61,184100"
18865,"56,594000","61,312500"
18867,"56,549900","61,446900"
18869,"56,497500","61,578900"
18873,"56,452900","61,829500"
18883,"56,382800","62,211400"
18886,"56,353800","61,945000"
18888,"56,353376","61,946560"
18892,"56,353376","62,168347"
18893,"57,174300","65,871300"
18894,"57,291000","66,027400"
18895,"57,337700","66,056200"
18896,"57,473900","66,389500"
18897,"57,507300","66,583800"
18898,"57,513800","66,622800"
18899,"57,543900","66,855600"
18900,"57,645600","67,034300"
18901,"57,777200","67,155900"
18902,"57,869900","67,363600"
18903,"57,894100","67,435700"
18904,"57,937800","67,537700"
18905,"58,026100","67,799600"
18906,"58,059500","67,903100"
18907,"58,120800","68,021200"
18908,"58,225300","68,182900"
18909,"58,288100","68,314900"
18910,"58,288700","68,310600"
18912,"58,431700","68,623300"
18913,"58,607600","68,764300"
18915,"58,763800","68,970600"
18916,"58,285700","68,240600"
18917,"58,251157","68,214844"
18918,"58,927600","69,121300"
18919,"59,062600","69,426900"
18920,"59,214700","69,673400"
18921,"59,387700","69,808700"
18922,"59,545900","69,996700"
18923,"59,729000","70,335900"
18924,"59,789000","70,723400"
18925,"59,880300","71,114200"
18926,"60,058000","71,462300"
18927,"60,171200","71,710800"
18928,"60,327600","72,029200"
18929,"60,379100","72,211100"
18930,"60,474100","72,368800"
18931,"60,627100","72,629300"
18932,"60,754900","72,845100"
18933,"60,924700","73,090100"
18934,"61,031900","73,140000"
18935,"61,158400","73,168100"
18936,"61,290400","73,323500"
18937,"61,346500","73,674100"
18938,"61,324300","73,481200"
18939,"61,414000","73,805200"
18940,"61,450900","74,017700"
18941,"61,285044","73,424781"
18942,"61,257300","73,500371"
18943,"61,275300","75,219000"
18944,"61,498900","74,204300"
18945,"61,401200","74,857900"
18946,"61,243600","75,458900"
18947,"61,720200","74,376400"
18948,"61,747300","74,372100"
18949,"61,142000","75,999500"
18950,"61,002200","76,458100"
18951,"60,953400","76,609500"
18952,"61,256700","73,500400"
18953,"62,258700","74,545000"
18954,"62,355400","74,581600"
18955,"62,522400","74,853800"
18956,"62,721800","75,074800"
18957,"63,024100","75,242200"
18958,"63,112700","75,345900"
18959,"63,197200","75,472800"
18960,"63,386600","75,605100"
18961,"63,565700","75,754300"
18963,"56,220500","89,922600"
18964,"56,270400","90,083300"
18965,"56,222300","89,554800"
18966,"56,239800","90,001800"
18967,"56,284400","90,121800"
18968,"56,297246","90,169386"
18969,"56,300800","90,276100"
18970,"56,292900","90,316800"
18971,"56,295600","90,390800"
18972,"56,294600","90,426100"
18973,"56,295000","90,460200"
18975,"56,458500","90,578400"
18976,"56,544200","90,932400"
18977,"56,490300","90,864100"
18979,"56,623300","90,998300"
18981,"56,801700","91,207400"
18983,"56,932300","91,341900"
18984,"56,986200","91,396400"
18985,"57,095900","91,483900"
18986,"57,325800","91,651900"
18987,"57,434400","91,702000"
18988,"57,568700","91,870700"
18989,"57,592600","91,897200"
18990,"57,780300","92,161200"
18991,"57,860500","92,262900"
18992,"57,944000","92,379500"
18993,"58,083800","92,637900"
18994,"58,228900","92,471100"
18995,"58,255000","92,448056"
18996,"56,314300","90,771900"
18997,"56,305700","90,917100"
18998,"56,308000","90,988000"
18999,"56,298640","90,840474"
19001,"56,308400","91,006600"
19004,"56,249400","90,514900"
19005,"56,211100","90,528200"
19010,"56,145700","90,404800"
19011,"56,115900","90,327700"
19013,"56,051000","90,409100"
19014,"55,941600","90,300900"
19015,"55,999600","90,373000"
19016,"55,878706","90,255685"
19017,"55,860100","90,199600"
19018,"55,811100","90,136000"
19019,"55,773500","90,136600"
19021,"55,698000","90,046400"
19023,"55,665600","89,417900"
19027,"55,531500","89,215800"
19028,"55,410556","88,950278"
19029,"55,622000","89,101100"
19030,"55,515000","88,712100"
19031,"55,312700","88,457200"
19037,"55,034100","88,497400"
19038,"55,569800","90,002100"
19040,"55,451300","89,882200"
19046,"55,304800","89,830200"
19047,"55,153300","89,848000"
19048,"54,991300","89,827900"
19051,"54,701100","89,771600"
19052,"54,637400","89,859900"
19053,"54,576200","89,905800"
19054,"54,488300","89,960400"
19055,"54,372300","89,954900"
19056,"54,285200","90,033300"
19060,"54,162400","90,211600"
19063,"53,978400","90,310000"
19064,"53,833400","90,235400"
19065,"53,724600","90,361200"
19066,"53,627300","90,736700"
19067,"53,580300","91,044800"
19069,"53,686200","88,052800"
19071,"53,647700","88,245100"
19072,"53,638500","88,202000"
19073,"53,654500","88,127400"
19074,"56,286000","90,511300"
19075,"56,212800","89,527900"
19076,"56,233900","89,649600"
19077,"56,207400","89,778700"
19078,"53,667700","88,094500"
19081,"53,674000","88,396000"
19082,"53,651400","88,513500"
19084,"53,653900","88,624000"
19086,"64,517200","34,693400"
19087,"64,484300","34,760100"
19088,"64,408300","34,949500"
19089,"64,344700","35,113700"
19090,"64,322400","35,179100"
19091,"64,224300","35,467500"
19092,"64,141900","35,661700"
19093,"63,989900","36,053100"
19094,"63,880300","36,378700"
19103,"57,060500","35,023800"
19104,"57,095600","35,363000"
19105,"57,102400","35,384000"
19106,"56,380900","34,498800"
19107,"56,146000","34,711300"
19108,"56,116500","35,013600"
19109,"56,092200","35,142400"
19110,"56,082300","35,186600"
19111,"56,056100","35,324100"
19112,"56,050100","35,370200"
19113,"56,237400","34,289200"
19114,"56,193600","33,745500"
19115,"56,235700","32,467100"
19116,"56,272300","32,135100"
19117,"56,291800","31,915200"
19118,"56,281300","31,566200"
19119,"56,101300","34,323300"
19120,"56,190600","32,418000"
19121,"56,083100","32,367000"
19122,"61,857800","34,155500"
19123,"62,388200","34,471000"
19124,"62,650600","34,256400"
19125,"62,872300","34,449200"
19126,"65,469300","34,222800"
19127,"65,504400","34,188400"
19128,"65,599400","34,194300"
19129,"65,733400","34,011800"
19130,"65,828300","33,857800"
19131,"65,929900","33,542700"
19132,"65,948500","33,431500"
19133,"65,976200","33,288000"
19134,"66,012400","33,179400"
19135,"61,387500","29,755300"
19136,"61,442200","29,817100"
19137,"61,517400","30,197700"
19138,"61,269300","32,062000"
19139,"61,096700","32,587400"
19140,"61,045400","32,651800"
19141,"59,890600","30,295400"
19142,"59,454200","35,091500"
19143,"59,217200","35,314200"
19144,"57,781900","34,272000"
19145,"57,875900","34,112900"
19146,"58,216900","33,530800"
19147,"58,269500","33,460300"
19148,"58,372400","33,831000"
19149,"58,366100","33,808400"
19151,"60,020800","30,437500"
19155,"64,200800","34,270500"
19156,"64,807300","34,650100"
19157,"65,159900","34,535400"
19158,"61,887600","32,777400"
19159,"66,121800","32,949500"
19160,"66,452600","32,818900"
19161,"66,741400","32,486700"
19162,"66,839700","32,342800"
19163,"67,165100","32,354400"
19164,"67,511600","30,724400"
19165,"67,386500","32,138200"
19166,"67,219400","32,434200"
19167,"57,794400","36,394400"
19168,"57,787700","35,966500"
19169,"57,843200","35,523200"
19170,"57,876300","35,087400"
19171,"57,904500","34,840700"
19172,"57,926400","34,601800"
19173,"57,889900","34,144200"
19174,"58,237200","37,039000"
19175,"58,127100","37,091300"
19176,"57,825400","37,114800"
19177,"57,983100","37,100900"
19178,"57,376900","38,184600"
19179,"57,343900","38,142300"
19180,"57,278400","37,985100"
19181,"58,513300","37,065700"
19182,"58,423300","36,990700"
19183,"57,899500","34,024800"
19185,"57,766000","28,609400"
19190,"59,589300","33,742100"
19191,"68,847600","33,045700"
19196,"57,144300","33,190400"
19197,"50,174600","138,976000"
19198,"50,147500","139,007000"
19199,"50,100400","139,125000"
19200,"50,079900","139,343000"
19201,"50,127700","139,588000"
19202,"50,079800","139,741000"
19203,"49,999000","139,872000"
19204,"49,890200","139,949000"
19205,"49,820400","140,093000"
19206,"49,667500","140,101000"
19207,"49,468400","140,006000"
19208,"49,381900","140,051000"
19209,"49,350700","140,053000"
19210,"49,267000","140,252000"
19211,"49,260200","140,306000"
19212,"49,195900","140,316000"
19213,"49,093800","140,297000"
19214,"49,118600","140,322000"
19215,"49,090000","140,267000"
19216,"49,078200","140,265600"
19217,"49,078200","140,266000"
19218,"43,418700","131,752000"
19219,"49,058900","140,258000"
19220,"49,059000","140,258000"
19221,"48,991800","140,230000"
19222,"48,942300","140,277000"
19223,"48,942300","140,276500"
19224,"50,604200","137,027000"
19225,"50,604200","137,027000"
19226,"50,604100","137,027000"
19227,"48,426000","135,128000"
19228,"48,531000","134,773000"
19229,"48,523300","134,903000"
19230,"48,527300","134,944000"
19231,"48,536200","135,021000"
19232,"48,497000","135,073000"
19233,"48,456400","135,119000"
19234,"48,447900","135,121000"
19235,"48,497000","135,073000"
19236,"48,496900","135,073000"
19237,"48,545500","134,981000"
19238,"48,545500","134,981000"
19239,"48,353500","135,089000"
19240,"48,294200","135,097000"
19241,"48,221700","135,080000"
19242,"48,166200","135,119000"
19243,"48,102900","135,115000"
19244,"48,055400","135,099000"
19245,"47,976700","135,053000"
19246,"47,889900","134,963000"
19247,"47,842300","134,944000"
19248,"47,771100","134,911000"
19249,"47,718700","134,906000"
19250,"47,641800","134,861000"
19251,"47,537900","134,750000"
19252,"47,481400","134,648000"
19253,"47,420700","134,519000"
19254,"47,362300","134,499000"
19255,"47,308100","134,453000"
19256,"47,277700","134,377000"
19257,"47,241300","134,350000"
19258,"47,158400","134,306000"
19259,"47,073600","134,332000"
19260,"47,031256","134,316146"
19261,"46,982300","134,324000"
19262,"46,905000","134,270000"
19263,"46,818300","134,251000"
19264,"46,732700","134,344000"
19265,"46,630400","134,322000"
19266,"46,558400","134,259000"
19267,"46,476600","134,190000"
19268,"46,398700","134,116000"
19269,"46,344400","134,052000"
19270,"46,251400","133,981000"
19271,"46,203200","133,951000"
19272,"46,125600","133,868000"
19273,"46,042500","133,782000"
19274,"45,943400","133,831000"
19275,"45,935500","133,724000"
19276,"45,911700","133,794000"
19277,"45,901100","133,698000"
19278,"45,876300","133,645000"
19279,"45,821600","133,612000"
19280,"45,630900","133,529000"
19281,"45,568100","133,505000"
19282,"45,494100","133,438000"
19283,"45,457400","133,422000"
19285,"45,412700","133,376000"
19286,"45,315300","133,364000"
19287,"45,179400","133,322000"
19288,"45,126100","133,307000"
19289,"44,965700","133,214000"
19290,"44,910800","133,157000"
19291,"44,821800","133,073000"
19292,"44,696100","132,910000"
19293,"44,769600","132,987000"
19294,"44,604600","132,824000"
19295,"44,559800","132,752000"
19296,"44,516400","132,635000"
19297,"44,441700","132,571000"
19298,"44,339700","132,533000"
19299,"44,272200","132,451000"
19300,"44,206300","132,440000"
19301,"44,135400","132,372000"
19302,"44,089700","132,328000"
19303,"44,181300","132,464000"
19304,"44,232200","132,316000"
19305,"44,190500","132,222000"
19306,"44,277600","132,252000"
19307,"44,449800","132,107000"
19308,"44,508900","132,042000"
19309,"44,589600","131,995000"
19310,"50,190100","139,028000"
19311,"44,728800","132,025000"
19312,"44,811600","132,010000"
19313,"44,880700","131,990000"
19314,"44,894700","131,953000"
19315,"45,023400","131,997000"
19316,"45,100100","132,019000"
19317,"45,106500","132,020000"
19319,"44,145900","132,648000"
19320,"44,165800","132,748000"
19321,"44,176200","132,885000"
19322,"44,185900","133,029000"
19323,"44,207400","133,147000"
19324,"44,178900","133,271000"
19325,"44,206100","133,344000"
19326,"63,723000","75,936100"
19327,"63,819300","76,327800"
19328,"63,974300","76,610100"
19330,"64,359400","76,695800"
19331,"64,485800","76,709400"
19332,"64,707700","77,143000"
19333,"65,848600","74,484000"
19334,"64,938200","77,565400"
19335,"65,086900","77,795600"
19336,"65,266200","77,745700"
19337,"65,930300","78,177400"
19338,"66,019000","77,108100"
19339,"66,090100","76,690600"
19340,"66,160300","76,688000"
19341,"66,656100","76,252700"
19342,"66,893298","75,989524"
19343,"67,795300","75,326800"
19344,"67,907900","74,882300"
19348,"55,099000","61,374100"
19349,"55,103500","61,366600"
19350,"55,093600","61,351900"
19353,"55,044700","61,248300"
19356,"55,079600","61,330900"
19357,"55,052350","61,322833"
19359,"55,041700","61,427300"
19361,"54,942600","61,320200"
19362,"54,991600","61,350000"
19366,"55,043000","61,367300"
19367,"55,061200","61,377200"
19368,"55,083400","61,389000"
19372,"55,093000","61,551800"
19373,"55,144000","61,519700"
19374,"55,110800","61,546700"
19375,"55,184000","61,621700"
19376,"55,163300","61,540500"
19377,"55,236800","61,446800"
19378,"55,151600","61,465500"
19379,"55,192200","61,414600"
19380,"56,122200","61,899100"
19383,"55,986733","61,805487"
19385,"55,890000","61,739800"
19387,"55,776600","61,657600"
19389,"55,676100","61,623700"
19393,"55,585300","61,597100"
19394,"55,481700","61,600200"
19396,"55,398000","61,584600"
19399,"55,297600","61,549200"
19400,"55,202200","61,556400"
19402,"56,298700","60,276100"
19405,"56,228200","60,238600"
19407,"56,131300","60,228600"
19409,"56,063900","60,244700"
19410,"56,045700","60,328900"
19412,"55,991400","60,427200"
19413,"55,912200","60,456500"
19416,"55,761500","60,486700"
19418,"55,726776","60,549881"
19419,"55,695500","60,565500"
19421,"55,643400","60,539800"
19427,"55,442600","60,217500"
19428,"55,717800","60,571100"
19429,"55,666400","60,645300"
19430,"55,594100","60,728500"
19434,"55,634400","60,788300"
19435,"55,487800","60,872400"
19437,"55,409800","60,997900"
19438,"55,339300","61,108900"
19439,"55,296700","61,207400"
19440,"55,236700","61,288700"
19441,"53,383900","60,990100"
19444,"53,210000","60,807900"
19448,"53,658400","88,874100"
19449,"53,615900","88,955200"
19450,"53,586700","88,999900"
19451,"53,479000","89,033800"
19453,"53,422300","89,134000"
19454,"53,422100","89,279500"
19455,"53,437400","89,429900"
19456,"53,431700","89,404800"
19457,"53,460100","89,515600"
19458,"53,373462","89,526450"
19459,"53,461394","89,560661"
19461,"53,462200","89,677900"
19462,"53,439200","89,713700"
19463,"53,382000","89,788100"
19465,"53,292300","89,573900"
19466,"53,332200","89,885400"
19467,"53,257300","89,977800"
19469,"53,189100","90,098100"
19471,"53,151200","90,240400"
19472,"53,134000","90,416100"
19473,"53,140700","90,508100"
19474,"53,163200","90,561700"
19475,"53,213500","90,643800"
19479,"53,053700","90,379000"
19480,"53,013700","90,306500"
19482,"52,873900","90,244100"
19483,"52,825300","90,255800"
19484,"52,750200","90,280500"
19485,"52,684600","90,221000"
19486,"52,711100","90,265000"
19487,"52,655000","90,118900"
19488,"53,264300","90,696300"
19489,"53,324300","90,778600"
19490,"53,354300","90,790100"
19491,"53,396600","90,892400"
19493,"53,462000","91,003500"
19494,"53,543800","91,078900"
19495,"53,594700","91,130200"
19496,"53,642000","91,227500"
19497,"53,389700","90,877500"
19499,"53,675100","91,298200"
19500,"53,705800","91,390600"
19501,"53,658600","91,263400"
19502,"53,680800","91,312400"
19503,"53,700400","91,374000"
19504,"53,626600","91,194400"
19505,"53,808500","91,283200"
19506,"53,714500","91,440400"
19507,"53,714500","91,440400"
19508,"53,679300","91,522600"
19510,"53,701000","91,495600"
19511,"53,628200","91,635400"
19512,"53,640900","91,807000"
19513,"53,692500","91,960400"
19514,"53,689400","92,069600"
19515,"53,721100","92,177100"
19516,"53,740000","92,233800"
19517,"53,773100","92,346200"
19518,"53,814200","92,543800"
19519,"53,821900","92,563300"
19521,"53,892000","92,741800"
19522,"53,838400","92,677800"
19523,"53,828900","92,607200"
19524,"53,920300","92,808900"
19525,"53,973700","92,907500"
19526,"54,043433","93,028457"
19528,"54,066600","93,149100"
19529,"54,089500","93,264100"
19531,"54,161700","93,253000"
19532,"54,200200","93,272900"
19533,"54,225100","93,294900"
19534,"54,252715","93,313287"
19535,"54,124300","93,258500"
19537,"54,320000","93,223800"
19538,"54,295500","93,376500"
19540,"54,427200","93,369600"
19541,"54,484801","93,434486"
19543,"54,535800","93,442900"
19544,"54,622900","93,394300"
19546,"54,739700","93,558700"
19549,"54,959000","93,951600"
19550,"55,042200","94,045500"
19551,"55,102900","94,076100"
19552,"55,132900","94,068700"
19554,"55,271700","94,234200"
19555,"55,306500","94,275300"
19556,"55,382900","94,330900"
19557,"55,452300","94,490600"
19558,"55,497200","94,504800"
19559,"55,532100","94,627100"
19560,"53,643100","88,547600"
19561,"53,673700","88,710800"
19562,"53,672500","88,736500"
19564,"55,551678","94,741375"
19565,"55,556000","94,777900"
19566,"55,560000","94,834600"
19567,"55,546000","94,707900"
19569,"55,653200","94,731200"
19570,"55,671600","94,726100"
19571,"55,756200","94,674700"
19572,"55,800700","94,600300"
19573,"55,846000","94,472000"
19574,"55,580000","94,957400"
19575,"55,596000","95,093700"
19577,"60,665700","30,035900"
19578,"60,962000","29,108000"
19580,"69,046000","33,173000"
19581,"57,663300","34,091700"
19582,"58,401500","33,229400"
19584,"54,064900","37,986700"
19585,"55,337900","38,869400"
19586,"55,605800","37,288100"
19587,"55,763300","37,725400"
19588,"55,743500","38,970500"
19589,"55,788200","38,975600"
19590,"55,996000","35,829100"
19591,"56,295600","37,590900"
19592,"55,811100","39,005100"
19593,"54,744300","39,480100"
19594,"54,714900","39,531800"
19595,"54,686000","39,595100"
19596,"55,520800","35,490500"
19597,"55,447200","34,679200"
19598,"54,531300","36,294400"
19599,"54,730500","39,429000"
19600,"54,688800","39,190100"
19601,"54,399500","38,233600"
19602,"53,986500","38,165300"
19603,"53,852900","39,469100"
19604,"54,649900","36,126900"
19605,"55,736600","37,701600"
19606,"56,386400","38,671500"
19607,"54,759500","38,327700"
19608,"52,389400","33,826900"
19609,"55,829100","39,041000"
19610,"54,938500","37,432400"
19611,"55,295900","38,700500"
19612,"53,039600","34,433700"
19613,"55,131400","37,957500"
19614,"55,472700","37,747700"
19615,"54,279000","40,268600"
19616,"54,288800","40,608000"
19617,"54,311700","40,856400"
19618,"54,379300","41,216800"
19619,"52,136700","35,259300"
19620,"51,890400","37,331800"
19621,"52,940300","35,864700"
19622,"52,506600","37,518800"
19623,"52,633200","37,319100"
19624,"52,805300","36,282400"
19625,"52,442100","35,571200"
19626,"52,455900","35,592000"
19627,"52,900700","36,037700"
19628,"51,074400","35,591900"
19629,"54,740900","32,532200"
19630,"54,690400","32,739200"
19631,"54,516100","33,543100"
19632,"55,674500","34,296400"
19633,"54,797300","31,723300"
19634,"54,821000","31,666400"
19635,"54,794100","31,803600"
19636,"54,763600","31,687100"
19637,"53,658900","34,387000"
19638,"54,132200","35,262900"
19639,"53,135900","35,064100"
19640,"54,086600","37,987200"
19641,"53,231800","34,440800"
19642,"54,805000","32,095900"
19643,"53,203200","34,405800"
19644,"55,530900","35,310000"
19645,"54,801600","32,141500"
19646,"55,638800","37,382200"
19647,"52,825500","34,489500"
19648,"53,162600","34,864200"
19649,"54,517500","40,062500"
19650,"54,509200","40,009500"
19651,"54,470000","41,297700"
19652,"54,342400","39,852000"
19653,"54,260800","39,957400"
19654,"55,454200","39,671600"
19655,"55,789600","37,743200"
19656,"55,769900","37,745400"
19657,"55,759000","37,746100"
19658,"55,731100","37,727400"
19659,"55,717800","37,695600"
19660,"55,712600","37,677700"
19661,"55,705500","37,661500"
19662,"55,690200","37,604700"
19663,"55,707100","37,586200"
19664,"55,756700","37,525800"
19665,"55,777100","37,507300"
19666,"55,799000","37,498900"
19667,"55,815200","37,490000"
19668,"55,840400","37,521200"
19669,"55,817200","37,736900"
19670,"55,839600","37,667000"
19671,"55,845500","37,639700"
19672,"55,847400","37,574200"
19673,"55,746700","37,737200"
19674,"55,698600","37,649200"
19675,"55,847800","37,553100"
19676,"56,781000","44,451100"
19677,"56,117300","43,835200"
19678,"55,824300","43,847900"
19679,"55,957800","43,818300"
19680,"55,764800","49,163500"
19681,"56,365800","41,351500"
19682,"56,532200","48,014900"
19683,"55,782100","48,518100"
19684,"55,766400","48,511800"
19685,"55,812000","48,927300"
19687,"58,622000","30,710600"
19688,"57,241900","37,894500"
19689,"56,081500","49,970200"
19690,"57,195400","45,161500"
19691,"57,699200","46,712700"
19692,"57,927300","47,273200"
19693,"56,366500","44,060400"
19694,"55,476100","43,804100"
19695,"55,540500","47,526700"
19696,"55,473500","43,598200"
19697,"55,447700","43,775300"
19698,"44,292800","133,413000"
19699,"44,399800","133,602000"
19700,"44,267400","133,720000"
19701,"44,222900","133,833000"
19702,"44,052400","132,274000"
19703,"44,030000","132,167000"
19704,"44,003900","132,085000"
19705,"43,982900","132,058000"
19706,"43,942700","132,028000"
19707,"43,855200","131,969000"
19708,"43,111400","131,882000"
19709,"43,111300","131,881900"
19710,"43,111300","131,881900"
19711,"43,105800","131,943400"
19712,"43,105800","131,943000"
19713,"43,104800","131,902400"
19714,"43,104800","131,902000"
19715,"43,104800","131,902400"
19716,"43,137000","131,903000"
19717,"43,137000","131,903000"
19718,"43,147800","131,905000"
19719,"43,164000","131,905000"
19720,"43,184000","131,909100"
19721,"43,198300","131,922000"
19722,"43,230700","131,980000"
19723,"43,218100","131,952000"
19724,"43,235200","132,007000"
19725,"43,241100","132,038000"
19726,"43,261900","132,041000"
19727,"43,280400","132,049000"
19728,"43,304200","132,060000"
19729,"43,332700","132,059000"
19730,"43,337500","132,025000"
19731,"43,400000","131,969000"
19732,"43,450800","131,951000"
19733,"43,341700","132,084000"
19734,"43,337500","132,111000"
19735,"43,350200","132,151000"
19736,"43,380500","132,192000"
19737,"43,374900","132,294000"
19738,"43,323000","132,352000"
19739,"43,287400","132,457000"
19740,"43,235500","132,477000"
19741,"43,155400","132,395000"
19742,"43,124700","132,345000"
19743,"43,003600","132,335000"
19744,"42,930300","132,332000"
19745,"42,875900","132,343000"
19746,"43,218200","132,607000"
19747,"43,171200","132,776000"
19748,"43,179200","132,884000"
19749,"43,219900","132,978000"
19750,"43,187500","133,028000"
19751,"43,198400","133,074000"
19752,"43,148100","133,141000"
19753,"43,114500","133,161000"
19754,"43,328600","133,359000"
19755,"43,062100","133,145000"
19756,"42,995600","133,093000"
19757,"42,985200","133,086000"
19758,"42,956800","133,071000"
19759,"42,927000","133,065000"
19760,"42,911800","133,047000"
19761,"42,901900","133,031000"
19762,"42,847000","132,961000"
19763,"42,833000","132,903000"
19764,"42,847000","132,961000"
19765,"42,847000","132,960700"
19766,"42,846900","132,961000"
19767,"42,786900","132,862000"
19768,"42,786900","132,862000"
19769,"42,788200","132,878000"
19770,"42,788200","132,878100"
19771,"42,797600","132,896000"
19772,"42,797500","132,896000"
19773,"42,797500","132,896000"
19774,"42,773000","133,098000"
19775,"42,833000","133,027000"
19776,"42,730800","133,083000"
19777,"42,773000","133,098000"
19778,"42,773000","133,098000"
19779,"43,369200","131,992000"
19780,"43,420200","131,953000"
19781,"43,324500","131,863500"
19782,"43,472000","131,925000"
19783,"43,557200","131,913000"
19784,"42,868400","131,383000"
19785,"42,430000","130,645000"
19786,"42,429400","130,645000"
19787,"42,721800","131,124400"
19788,"42,721900","131,124000"
19789,"42,703400","130,777000"
19790,"42,692900","130,906000"
19791,"42,711400","131,034000"
19792,"42,756100","131,182000"
19793,"42,767900","131,226500"
19794,"42,806500","131,251000"
19795,"42,877800","131,244000"
19796,"42,937200","131,321000"
19797,"42,701000","130,806000"
19798,"42,663500","130,817000"
19799,"42,663400","130,817000"
19800,"42,868400","131,383000"
19801,"43,037800","131,531000"
19802,"43,007800","131,433000"
19803,"42,965300","131,373000"
19804,"43,103200","131,597000"
19805,"43,179000","131,641000"
19806,"43,292900","131,717000"
19807,"43,334000","131,756000"
19808,"43,395800","131,739000"
19810,"43,585300","131,865000"
19811,"43,695800","131,957000"
19812,"43,738600","131,983000"
19813,"43,756900","131,989000"
19814,"43,801600","131,981000"
19815,"43,646700","131,926000"
19816,"43,936800","131,876000"
19817,"44,074900","131,780000"
19818,"44,181400","131,705000"
19819,"44,310200","131,649000"
19820,"44,388600","131,558000"
19821,"44,374600","131,436000"
19824,"53,551400","61,120400"
19826,"53,725300","61,259200"
19833,"53,888300","61,405300"
19836,"54,046000","61,609600"
19837,"54,090200","61,604700"
19838,"54,046100","61,609500"
19839,"54,113300","61,570300"
19841,"54,186400","61,537700"
19844,"54,357400","61,422100"
19845,"54,444200","61,365000"
19848,"54,530100","61,307000"
19849,"54,461000","61,266600"
19850,"54,580300","61,277600"
19853,"54,702400","61,245900"
19855,"54,783000","61,244600"
19859,"54,871200","61,208400"
19860,"54,949300","61,168900"
19861,"55,007600","61,135800"
19862,"55,029300","61,110700"
19865,"55,008100","60,965000"
19873,"54,983200","60,756600"
19874,"54,996500","60,444700"
19876,"54,984600","60,361800"
19877,"54,985900","60,295800"
19880,"55,033400","60,111100"
19882,"54,493800","59,599600"
19883,"55,017900","60,082600"
19885,"54,856100","59,970000"
19889,"54,636400","59,811300"
19890,"52,939994","61,378505"
19893,"54,370600","59,438800"
19894,"55,057700","60,054000"
19895,"55,067700","59,991500"
19896,"55,072200","59,925600"
19897,"55,084000","59,825800"
19898,"55,117600","59,767500"
19899,"55,159600","59,778300"
19901,"55,198200","59,718000"
19904,"55,192700","59,602800"
19906,"55,206900","59,531800"
19908,"55,181000","59,400600"
19909,"55,175000","59,310500"
19916,"55,158900","59,144500"
19924,"55,097600","59,004000"
19928,"55,038900","59,020000"
19933,"54,968400","58,903900"
19935,"54,939600","58,810800"
19936,"55,353000","59,403200"
19938,"55,459900","59,454000"
19939,"55,546400","59,498700"
19942,"55,657000","95,461100"
19943,"55,672600","95,508900"
19945,"55,684500","95,654800"
19946,"55,703100","95,664000"
19947,"55,708400","95,727100"
19948,"55,790312","96,184486"
19949,"55,769657","96,059084"
19950,"55,788300","96,017900"
19951,"55,764200","95,852400"
19952,"55,752900","95,829500"
19956,"55,755100","96,494600"
19957,"55,784200","96,607600"
19958,"55,810700","96,847200"
19959,"55,812100","97,017200"
19960,"55,820500","97,215700"
19961,"55,823200","97,296600"
19962,"55,882700","97,449000"
19964,"55,922376","97,475746"
19966,"55,942000","97,838800"
19971,"55,966700","97,618100"
19972,"55,941900","97,964700"
19973,"56,006200","92,829400"
19974,"56,073000","92,932600"
19975,"55,981200","93,133600"
19976,"56,272800","91,091400"
19977,"56,258900","91,118200"
19978,"56,188700","91,278800"
19979,"56,235900","91,146000"
19980,"56,213900","91,179300"
19981,"56,209945","91,241657"
19982,"56,168200","91,358100"
19983,"56,163300","91,389700"
19984,"56,136100","91,632000"
19985,"56,157500","91,464800"
19986,"56,133900","91,513500"
19987,"56,129400","91,550100"
19988,"56,116400","91,673000"
19989,"56,094900","91,708200"
19990,"56,073300","91,773000"
19991,"56,078300","91,869600"
19992,"56,058800","91,829100"
19993,"56,075100","91,981000"
19994,"56,110900","92,126500"
19995,"56,095600","92,193800"
19996,"56,110724","92,073292"
19997,"56,100200","92,157300"
19998,"56,100300","92,222100"
19999,"56,109700","92,294800"
20000,"56,118941","92,365365"
20001,"56,111400","92,383300"
20002,"56,071200","92,475100"
20003,"56,050300","92,501300"
20004,"56,051200","92,529700"
20005,"56,047200","92,575500"
20006,"56,048400","92,614100"
20007,"56,037600","92,657600"
20008,"56,052900","92,735500"
20010,"56,042500","92,762900"
20011,"56,025300","92,828400"
20012,"56,089400","92,404400"
20013,"55,979900","92,841800"
20014,"55,984100","92,885300"
20015,"55,991400","92,921100"
20016,"55,972800","92,775700"
20017,"55,969800","92,742400"
20018,"55,959300","92,599900"
20019,"55,960200","92,560600"
20020,"55,958700","92,532500"
20021,"55,946400","92,489400"
20022,"55,979200","92,841800"
20023,"55,964600","92,380600"
20024,"55,998424","92,951779"
20025,"56,011600","93,011700"
20026,"56,015000","93,029000"
20027,"56,006100","92,986300"
20028,"56,022100","93,065400"
20029,"56,020300","93,112900"
20030,"55,994400","93,116100"
20031,"55,954700","93,158600"
20033,"55,913200","93,171100"
20034,"55,898200","93,185700"
20035,"55,873400","93,313000"
